controller=local horizon=1 threshold=0.0
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s], calc time
0, 1, 3.42345e-03, 1.01039e+01, 0.00000e+00, 0.00000e+00, -6.19000e+02, 1.00000e+00, 2.62472e-03, 2.69651e-04
1, 10, 3.42345e-02, 1.00932e+01, 5.45899e-01, 5.45899e-01, -6.19000e+02, 9.00000e-01, 2.69544e-02, 2.69651e-04
2, 18, 6.16220e-02, 1.00851e+01, 8.73439e-01, 8.73439e-01, -6.19000e+02, 4.44444e-01, 5.41661e-02, 2.69651e-04
3, 28, 9.58565e-02, 1.00762e+01, 1.41934e+00, 1.41934e+00, -6.19000e+02, 3.57143e-01, 9.79432e-02, 2.69651e-04
4, 37, 1.26668e-01, 1.00701e+01, 1.91065e+00, 1.91065e+00, -6.19000e+02, 2.43243e-01, 1.45023e-01, 2.69651e-04
5, 47, 1.60902e-01, 1.00660e+01, 2.67491e+00, 2.67491e+00, -6.19000e+02, 2.12766e-01, 2.02550e-01, 2.69651e-04
6, 57, 1.95136e-01, 1.00617e+01, 3.22081e+00, 3.22081e+00, -6.19000e+02, 1.75439e-01, 2.77459e-01, 2.69651e-04
7, 66, 2.25947e-01, 1.00603e+01, 3.71211e+00, 3.71211e+00, -6.19000e+02, 1.36364e-01, 3.51629e-01, 2.69651e-04
8, 76, 2.60182e-01, 1.00602e+01, 4.25801e+00, 4.25801e+00, -6.19000e+02, 1.31579e-01, 4.10349e-01, 2.69651e-04
9, 84, 2.87570e-01, 1.00599e+01, 4.69473e+00, 4.69473e+00, -6.19000e+02, 9.52381e-02, 4.03842e-01, 2.69651e-04
10, 92, 3.14957e-01, 1.00585e+01, 5.02227e+00, 5.02227e+00, -6.19000e+02, 8.69565e-02, 4.23712e-01, 2.69651e-04
11, 104, 3.56038e-01, 1.00526e+01, 5.51358e+00, 5.51358e+00, -6.19000e+02, 1.15385e-01, 4.63358e-01, 2.69651e-04
12, 112, 3.83426e-01, 1.00493e+01, 6.16866e+00, 6.16866e+00, -6.19000e+02, 7.14286e-02, 4.45394e-01, 2.69651e-04
13, 121, 4.14237e-01, 1.00455e+01, 6.16866e+00, 6.16866e+00, -6.19000e+02, 9.09091e-02, 4.67765e-01, 2.69651e-04
14, 131, 4.48472e-01, 1.00390e+01, 7.15128e+00, 7.15128e+00, -6.19000e+02, 1.06870e-01, 4.38454e-01, 2.69651e-04
15, 141, 4.82706e-01, 1.00329e+01, 8.35226e+00, 8.35226e+00, -6.19000e+02, 1.20567e-01, 4.94649e-01, 2.69651e-04
16, 151, 5.16940e-01, 1.00295e+01, 8.57062e+00, 8.57062e+00, -6.19000e+02, 1.45695e-01, 5.00714e-01, 2.69651e-04
17, 159, 5.44328e-01, 1.00256e+01, 9.22570e+00, 9.22570e+00, -6.19000e+02, 1.44654e-01, 5.25485e-01, 2.69651e-04
18, 168, 5.75139e-01, 1.00210e+01, 9.28029e+00, 9.28029e+00, -6.19000e+02, 1.78571e-01, 5.57918e-01, 2.69651e-04
19, 179, 6.12797e-01, 1.00152e+01, 9.71701e+00, 9.71701e+00, -6.19000e+02, 1.89944e-01, 5.69134e-01, 2.69651e-04
20, 187, 6.40185e-01, 1.00103e+01, 9.82619e+00, 9.82619e+00, -6.19000e+02, 1.81818e-01, 5.87169e-01, 2.69651e-04
21, 195, 6.67572e-01, 1.00033e+01, 1.04267e+01, 1.04267e+01, -6.19000e+02, 2.10256e-01, 5.73920e-01, 2.69651e-04
22, 204, 6.98383e-01, 9.99905e+00, 1.06996e+01, 1.06996e+01, -6.19000e+02, 2.35294e-01, 6.31126e-01, 2.69651e-04
23, 214, 7.32618e-01, 9.99204e+00, 1.23373e+01, 1.23373e+01, -6.19000e+02, 2.38318e-01, 6.49371e-01, 2.69651e-04
24, 225, 7.70275e-01, 9.98355e+00, 1.23373e+01, 1.23373e+01, -6.19000e+02, 2.48889e-01, 6.18783e-01, 2.69651e-04
25, 234, 8.01087e-01, 9.97869e+00, 1.35929e+01, 1.35929e+01, -6.19000e+02, 2.52137e-01, 6.73528e-01, 2.69651e-04
26, 242, 8.28474e-01, 9.97834e+00, 1.43026e+01, 1.43026e+01, -6.19000e+02, 2.68595e-01, 7.25014e-01, 2.69651e-04
